left_id,right_id,left_name,right_name,left_department,right_department,left_city,right_city,confidence,decision,reason,match_summary,pan_component,gstin_component,name_component,address_component,pincode_component,phonetic_component,behavioural_boost_component
ele_77,sho_77,M/s Udupi Fabrication 77 Traders,Udupi Fabrication 77,electricity,shops,Hubballi,Hubballi,0.6192,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1192 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1192,0.1,0.05,0.0,0.0
ele_78,fac_78,Metro Lodging 78,Metro Lodging 78 Pvt Ltd,electricity,factories,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.1,0.05,0.05,0.0
ele_78,pol_78,Metro Lodging 78,Sri Metro Lodging 78 Pvt Ltd,electricity,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
ele_78,pol_78_dup,Metro Lodging 78,Sri Metro Lodging 78 Pvt Ltd,electricity,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
ele_78,sho_78,Metro Lodging 78,Sri Metro Lodging7 8 Pvt Ltd,electricity,shops,Mangaluru,Mangaluru,0.9481,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1481 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.1481,0.05,0.05,0.05,0.0
ele_79,fac_79,M/s Navarasa Restaurant 79,Sri Navarasa Restaurant 79,electricity,factories,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1241 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1241,0.0444,0.05,0.0,0.3
ele_79,pol_79,M/s Navarasa Restaurant 79,Shri Navarasa Restaurant 79 Pvt Ltd,electricity,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1241 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1241,0.0444,0.05,0.0,0.3
ele_79,pol_79_dup,M/s Navarasa Restaurant 79,Shri Navarasa Restaurant 79 Pvt Ltd,electricity,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1241 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1241,0.0375,0.05,0.0,0.3
ele_79,sho_79,M/s Navarasa Restaurant 79,Ms/ Navarasa Restaurant 79 Traders,electricity,shops,Belagavi,Belagavi,0.8229,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1285 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1285,0.0444,0.05,0.0,0.3
ele_8,fac_8,Sri Cauvery Lodging 8 Pvt Ltd,Sri Cauvery Lodging 8 Enterprises,electricity,factories,Mangaluru,Mangaluru,0.6,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.05,0.05,0.05,0.3
ele_8,pol_8,Sri Cauvery Lodging 8 Pvt Ltd,Sri Cauvery Lodging 8,electricity,pollution,Mangaluru,Mangaluru,0.65,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.1,0.05,0.05,0.3
ele_8,sho_8,Sri Cauvery Lodging 8 Pvt Ltd,Sri Cauvery Lodging 8 LLP,electricity,shops,Mangaluru,Mangaluru,0.5875,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=4,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.0375,0.05,0.05,0.3
ele_80,fac_80,Sri Metro Bakery 80 Traders,Sri Metro Bakery 80 Bakerys,electricity,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1396 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1396,0.0444,0.05,0.0,0.3
ele_80,pol_80,Sri Metro Bakery 80 Traders,M/s Metro Bakery 80 Enterprises,electricity,pollution,Bengaluru,Bengaluru,0.86,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1225 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1225,0.0375,0.05,0.0,0.3
ele_80,sho_80,Sri Metro Bakery 80 Traders,Shri Metro Bakery 80 Enterprises,electricity,shops,Bengaluru,Bengaluru,0.8944,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.15,0.0444,0.05,0.05,0.3
ele_9,fac_9,Shri Metro Restaurant 9 Traders,M/s Metro Restaruant 9 Enterprises,electricity,factories,Belagavi,Belagavi,0.9243,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1243 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1243,0.1,0.05,0.0,0.0
ele_9,pol_9,Shri Metro Restaurant 9 Traders,Shr iMetro Restaurant 9 Enterprises,electricity,pollution,Belagavi,Belagavi,0.9169,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1169 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1169,0.1,0.05,0.0,0.0
ele_9,sho_9,Shri Metro Restaurant 9 Traders,M/s Metro Restaurant 9 Restaurants,electricity,shops,Belagavi,Belagavi,0.6113,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1113 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1113,0.1,0.05,0.0,0.0
fac_1,fac_1_dup,Sri Pragathi Retail 1,Sri Pragathi Retail 1,factories,factories,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
fac_1,pol_1,Sri Pragathi Retail 1,Pragathi Retail 1 LLP,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_1,sho_1,Sri Pragathi Retail 1,Pragathi Retail 1 LLP,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_10,pol_10,Shri Classic Bakery 10,Classic Bakery 10 Traders,factories,pollution,Bengaluru,Bengaluru,0.95,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.15,0.1,0.05,0.05,0.3
fac_10,pol_10_dup,Shri Classic Bakery 10,Classic Bakery 10 Traders,factories,pollution,Bengaluru,Bengaluru,0.9,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.15,0.05,0.05,0.05,0.3
fac_10,sho_10,Shri Classic Bakery 10,Classic Bakery 10 Bakerys,factories,shops,Bengaluru,Bengaluru,0.8904,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1404 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1404,0.1,0.05,0.0,0.3
fac_11,fac_11_dup,Kaveri Retail 11,Kaveri Retail 11,factories,factories,Mysuru,Mysuru,0.9375,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.0375,0.05,0.05,0.3
fac_11,pol_11,Kaveri Retail 11,Sri Kaveri Retail 11 Retails,factories,pollution,Mysuru,Mysuru,0.89,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.14 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.14,0.05,0.05,0.0,0.3
fac_11,sho_11,Kaveri Retail 11,Shri KaveriR etail 11 Retails,factories,shops,Mysuru,Mysuru,0.8881,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1381 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1381,0.05,0.05,0.0,0.3
fac_11_dup,pol_11,Kaveri Retail 11,Sri Kaveri Retail 11 Retails,factories,pollution,Mysuru,Mysuru,0.8844,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.14 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.14,0.0444,0.05,0.0,0.3
fac_11_dup,sho_11,Kaveri Retail 11,Shri KaveriR etail 11 Retails,factories,shops,Mysuru,Mysuru,0.8826,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1381 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1381,0.0444,0.05,0.0,0.3
fac_12,pol_12,M/s Sahyadri Fabrication 12 Pvt Ltd,Sri Sahyadri Fabrication 12,factories,pollution,Hubballi,Hubballi,0.9209,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1209 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1209,0.1,0.05,0.0,0.0
fac_12,sho_12,M/s Sahyadri Fabrication 12 Pvt Ltd,Sri Sahyadri Fabrication 12 Traders,factories,shops,Hubballi,Hubballi,0.8653,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1209 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1209,0.0444,0.05,0.0,0.0
fac_13,pol_13,M/s Karnataka Lodging 13 LLP,M/s Karnataka Lodging 13 LPL,factories,pollution,Mangaluru,Mangaluru,0.8957,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1457 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1457,0.05,0.05,0.0,0.3
fac_13,pol_13_dup,M/s Karnataka Lodging 13 LLP,M/s Karnataka Lodging 13 LPL,factories,pollution,Mangaluru,Mangaluru,0.8707,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1457 ADDR=0.025 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1457,0.025,0.05,0.0,0.3
fac_13,sho_13,M/s Karnataka Lodging 13 LLP,Sri Karnataka Lodging 13,factories,shops,Mangaluru,Mangaluru,0.8567,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1192 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1192,0.0375,0.05,0.0,0.3
fac_13,sho_13_dup,M/s Karnataka Lodging 13 LLP,Sri Kranataka Lodging 13,factories,shops,Mangaluru,Mangaluru,0.8592,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1217 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1217,0.0375,0.05,0.0,0.3
fac_14,pol_14,Sri Shree Durga Restaurant 14,M/s Shree Durga Restaurant 14 Pvt Ltd,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1211 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1211,0.1,0.05,0.0,0.3
fac_14,sho_14,Sri Shree Durga Restaurant 14,Shree Durga Restaurant 14 LLP,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_15,fac_15_dup,Sri Navarasa Bakery 15,Sri Navarasa Bakery 15,factories,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0375,0.05,0.05,0.3
fac_15,pol_15,Sri Navarasa Bakery 15,Navarasa Bakery 15 Pvt Ltd,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_15,sho_15,Sri Navarasa Bakery 15,Navarasa Bakery 15 Enterprises,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_15,sho_15_dup,Sri Navarasa Bakery 15,Navraasa Bakery 15 Enterprises,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1481 ADDR=0.025 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1481,0.025,0.05,0.05,0.3
fac_15_dup,pol_15,Sri Navarasa Bakery 15,Navarasa Bakery 15 Pvt Ltd,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
fac_15_dup,sho_15,Sri Navarasa Bakery 15,Navarasa Bakery 15 Enterprises,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0375,0.05,0.05,0.3
fac_15_dup,sho_15_dup,Sri Navarasa Bakery 15,Navraasa Bakery 15 Enterprises,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1481 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1481,0.0375,0.05,0.05,0.3
fac_16,pol_16,Royal Retail 16 Retails,Royal Retail 16 Traders,factories,pollution,Mysuru,Mysuru,0.584,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1396 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1396,0.0444,0.05,0.0,0.0
fac_16,sho_16,Royal Retail 16 Retails,Shri Royal Retail 16,factories,shops,Mysuru,Mysuru,0.884,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1396 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1396,0.0444,0.05,0.0,0.3
fac_17,pol_17,Shri Nandi Fabrication 17 Pvt Ltd,M/s Nandi Fabrication 17 Enterprises,factories,pollution,Hubballi,Hubballi,0.9192,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1192 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1192,0.1,0.05,0.0,0.0
fac_17,sho_17,Shri Nandi Fabrication 17 Pvt Ltd,Shri Nandi Fabrication 17 Traders,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_18,pol_18,Shri Kaveri Lodging 18 Traders,M/s Kaveri Lodging 18 PvtL td,factories,pollution,Mangaluru,Mangaluru,0.8032,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1087 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1087,0.0444,0.05,0.0,0.3
fac_18,sho_18,Shri Kaveri Lodging 18 Traders,Kaveri Lodging 18 Lodgings,factories,shops,Mangaluru,Mangaluru,0.9396,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1396 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1396,0.1,0.05,0.0,0.3
fac_19,sho_19,Bharath Restaurant 19 Pvt Ltd,M/s Bharath Restaurant 19 LLP,factories,shops,Belagavi,Belagavi,0.8706,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1206 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1206,0.05,0.05,0.0,0.3
fac_19,sho_19_dup,Bharath Restaurant 19 Pvt Ltd,M/s Bharath Restaurant 19 LLP,factories,shops,Belagavi,Belagavi,0.8706,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1206 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1206,0.05,0.05,0.0,0.3
fac_1_dup,pol_1,Sri Pragathi Retail 1,Pragathi Retail 1 LLP,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
fac_1_dup,sho_1,Sri Pragathi Retail 1,Pragathi Retail 1 LLP,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
fac_2,pol_2,Sri Karnataka Fabrication 2 Fabrications,M/s Karnataka Fabrication 2 Pvt Ltd,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1028 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1028,0.05,0.05,0.0,0.3
fac_2,sho_2,Sri Karnataka Fabrication 2 Fabrications,Shri Karnataka Fabrication 2 LLP,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1392 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1392,0.05,0.05,0.0,0.3
fac_20,pol_20,Pragathi Bakery 20,M/s Pragathi Bakery 20 Bakerys,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1106 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1106,0.0444,0.05,0.0,0.3
fac_20,sho_20,Pragathi Bakery 20,M/s Pragathi Bakery 20 LLP,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1187 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1187,0.0375,0.05,0.0,0.3
fac_21,pol_21,M/s Shree Durga Retail 21 Pvt Ltd,Sri Shree Durga Retail 21,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1206 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1206,0.05,0.05,0.0,0.3
fac_21,sho_21,M/s Shree Durga Retail 21 Pvt Ltd,ShriS hree Durga Retail 21 Pvt Ltd,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1294 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1294,0.1,0.05,0.0,0.3
fac_22,pol_22,Shri Lakshmi Fabrication 22 Pvt Ltd,Sri Lakshmi Fabrication 22 Fabrications,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1389 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1389,0.05,0.05,0.0,0.3
fac_22,sho_22,Shri Lakshmi Fabrication 22 Pvt Ltd,Shri Lakshmi Fabrication 22 Traders,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_23,pol_23,Shri Srinidhi Lodging 23 Enterprises,Srinidhi Lodging 23 Enterprises,factories,pollution,Mangaluru,Mangaluru,0.95,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.05,0.05,0.05,0.0
fac_23,pol_23_dup,Shri Srinidhi Lodging 23 Enterprises,Srinidhi Lodging 23 Enterprises,factories,pollution,Mangaluru,Mangaluru,0.95,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.05,0.05,0.05,0.0
fac_23,sho_23,Shri Srinidhi Lodging 23 Enterprises,Sri Srinidhi Lodging 23 vPt Ltd,factories,shops,Mangaluru,Mangaluru,0.9448,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1448 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1448,0.1,0.05,0.0,0.0
fac_24,pol_24,M/s Cauvery Restaurant 24 Pvt Ltd,Shri Cauvery Restaurant 24 LLP,factories,pollution,Belagavi,Belagavi,0.5206,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1206 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1206,0.05,0.05,0.0,0.0
fac_24,sho_24,M/s Cauvery Restaurant 24 Pvt Ltd,Sri Cauvery Restaurant 24 Traders,factories,shops,Belagavi,Belagavi,0.9206,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1206 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1206,0.1,0.05,0.0,0.0
fac_25,pol_25,M/s Ganesh Bakery 25 LLP,Ganesh Bakery 25,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1181 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1181,0.0444,0.05,0.0,0.3
